fecha,Unidad,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,10,11
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,2,3
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,4,4
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,10,11
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,41,55
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,3,3
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,19,26
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,19,26
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,18,Traspaso,2,2
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,18,25
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,19,26
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,8,8
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,5,5
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,3,3
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,No,No,7,No procede nivel 1,16,Baja,5,5
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,3,3
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,15,15
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,8,8
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,6,6
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,7,7
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,5,5
30/11/2020,Contact center,No,No,2,No,No,Plena,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,2,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,2,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,2,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,1,Contact center,4,Siebel,23,40
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,4,Siebel,7,No procede nivel 1,6,12
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,4,Siebel,8,Cont útil nivel 1,16,27
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,7,No procede nivel 1,16,Baja,6,12
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,No,No,8,Cont útil nivel 1,16,Baja,16,27
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,1,Contact center,4,Siebel,51,96
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,13,28
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,37,64
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,6,Cont no útil nivel 1,16,Baja,1,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,12,26
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,18,Traspaso,1,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,37,64
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,No,No,1,Contact center,4,Siebel,7,18
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,No,No,4,Siebel,7,No procede nivel 1,2,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,No,No,4,Siebel,8,Cont útil nivel 1,5,16
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,No,No,7,No procede nivel 1,16,Baja,2,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,No,No,8,Cont útil nivel 1,16,Baja,5,16
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,Sí,No,1,Contact center,4,Siebel,17,30
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,7,No procede nivel 1,6,7
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,11,23
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,Sí,No,7,No procede nivel 1,16,Baja,6,7
30/11/2020,Contact center,No,No,2,No,No,Resto,Individual,Sí,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,11,23
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,1,Contact center,4,Siebel,17,24
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,12,18
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,4,5
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,12,18
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,4,5
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,Sí,1,Contact center,4,Siebel,1,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,Sí,4,Siebel,7,No procede nivel 1,1,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,No,Sí,7,No procede nivel 1,16,Baja,1,2
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,1,Contact center,4,Siebel,27,52
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,4,15
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,14,25
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,9,12
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,4,15
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,14,25
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,8,11
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Asistencia,Sí,No,8,Cont útil nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Dental,Sí,No,1,Contact center,4,Siebel,2,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,2,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,2,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,No,No,1,Contact center,4,Siebel,3,8
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,2,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,No,No,7,No procede nivel 1,16,Baja,2,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,3,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,3,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,3,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Dental,Sí,No,1,Contact center,4,Siebel,1,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,4
30/11/2020,Contact center,No,No,2,No,No,Resto,Pyme,Sí,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,4
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,33,43
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,3,3
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,3
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,29,37
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,3,3
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,3
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,29,37
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,48,64
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,7,10
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,16,21
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,25,33
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,7,10
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,16,21
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,25,33
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,13,22
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,3,8
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,9,13
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,3,8
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,9,13
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,33,49
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,2,5
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,12,16
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,19,28
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,2,5
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,12,16
30/11/2020,Contact center,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,19,28
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,30,39
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,4,6
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,10,13
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,16,20
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,4,6
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,10,13
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,16,20
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,87,117
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,6,6
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,28,43
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,53,68
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,5,5
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,6,Cont no útil nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,28,43
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,52,65
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,18,Traspaso,1,3
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,11,13
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,2,2
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,3,5
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,6,6
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,6,Cont no útil nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,7,No procede nivel 1,16,Baja,3,5
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,5,5
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,1,Contact center,4,Siebel,53,60
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,3,4
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,22,27
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,28,29
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,3,4
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,22,27
30/11/2020,Contact center,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,28,29
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,1,Contact center,4,Siebel,2,2
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,2,2
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,2,2
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,1,Contact center,4,Siebel,2,2
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,18,Traspaso,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,1,Contact center,4,Siebel,72,139
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,4,Siebel,7,No procede nivel 1,20,42
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,4,Siebel,8,Cont útil nivel 1,52,97
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,7,No procede nivel 1,16,Baja,19,40
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,7,No procede nivel 1,18,Traspaso,1,2
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,8,Cont útil nivel 1,16,Baja,51,95
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,8,Cont útil nivel 1,18,Traspaso,1,2
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,1,Contact center,4,Siebel,182,306
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,6,Cont no útil nivel 1,13,24
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,27,46
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,142,236
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,6,Cont no útil nivel 1,16,Baja,13,24
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,27,46
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,142,236
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,1,Contact center,4,Siebel,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,1,Contact center,4,Siebel,24,55
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,4,Siebel,6,Cont no útil nivel 1,1,5
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,4,Siebel,7,No procede nivel 1,4,12
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,4,Siebel,8,Cont útil nivel 1,19,38
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,6,Cont no útil nivel 1,16,Baja,1,5
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,7,No procede nivel 1,16,Baja,4,12
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,8,Cont útil nivel 1,16,Baja,19,38
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,1,Contact center,4,Siebel,76,129
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,6,Cont no útil nivel 1,10,20
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,7,No procede nivel 1,22,36
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,44,73
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,6,Cont no útil nivel 1,16,Baja,10,20
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,7,No procede nivel 1,16,Baja,22,36
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,44,73
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,1,Contact center,4,Siebel,8,20
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,6,Cont no útil nivel 1,1,3
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,2,10
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,5,7
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,6,Cont no útil nivel 1,16,Baja,1,3
30/11/2020,Contact center,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,2,10
