fecha,Unidad_final,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,permiso_ECO,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,No,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,Sí,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,Sí,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,No,1,Contact center,7,Siebel,2,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,No,4,Agentes Red,1,Contact center,2,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,No,4,Agentes Red,9,ECO,5,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,No,7,Siebel,13,Cont útil nivel 1,2,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,No,9,ECO,21,Baja,5,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,No,13,Cont útil nivel 1,21,Baja,2,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,Sí,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,Sí,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,No,4,Agentes Red,9,ECO,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,No,9,ECO,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,1,Contact center,7,Siebel,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,4,Agentes Red,1,Contact center,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,4,Agentes Red,9,ECO,3,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,8,EGAS,14,Cola EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,9,ECO,21,Baja,3,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,14,Cola EGAS,17,No procede nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,Sí,No,17,No procede nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,1,Contact center,7,Siebel,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,4,Agentes Red,1,Contact center,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,8,8
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,7,7
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,No,16,Cont no útil nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,Sí,1,Contact center,7,Siebel,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,Sí,4,Agentes Red,1,Contact center,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,1,Contact center,7,Siebel,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,4,Agentes Red,1,Contact center,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,4,Agentes Red,9,ECO,3,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,9,ECO,21,Baja,3,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,No,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,1,Contact center,7,Siebel,4,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,4,Agentes Red,1,Contact center,4,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,4,Agentes Red,8,EGAS,9,16
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,4,Agentes Red,9,ECO,10,13
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,7,Siebel,13,Cont útil nivel 1,4,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,8,EGAS,14,Cola EGAS,3,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,8,EGAS,21,Baja,4,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,8,EGAS,23,Traspaso,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,9,ECO,15,Cola ECO/SOL,5,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,9,ECO,21,Baja,4,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,9,ECO,23,Traspaso,1,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,13,Cont útil nivel 1,21,Baja,4,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,2,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,14,Cola EGAS,17,No procede nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,15,Cola ECO/SOL,16,Cont no útil nivel 2,2,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,15,Cola ECO/SOL,17,No procede nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,15,Cola ECO/SOL,18,Cont útil nivel 2,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,16,Cont no útil nivel 2,21,Baja,4,8
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,17,No procede nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,17,No procede nivel 2,23,Traspaso,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,No,18,Cont útil nivel 2,21,Baja,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,1,Contact center,7,Siebel,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,4,Agentes Red,1,Contact center,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,4,Agentes Red,9,ECO,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,7,Siebel,13,Cont útil nivel 1,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,9,ECO,15,Cola ECO/SOL,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,9,ECO,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,13,Cont útil nivel 1,21,Baja,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,15,Cola ECO/SOL,16,Cont no útil nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,Sí,Sí,16,Cont no útil nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,8,EGAS,23,Traspaso,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,Sí,No,4,Agentes Red,9,ECO,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,Sí,No,9,ECO,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,Sí,No,4,Agentes Red,9,ECO,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,Sí,No,9,ECO,21,Baja,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,Sí,Sí,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,Sí,Sí,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,No,4,Agentes Red,8,EGAS,4,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,No,8,EGAS,21,Baja,4,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,No,Sí,No,4,Agentes Red,8,EGAS,6,11
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,No,Sí,No,8,EGAS,21,Baja,6,11
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,No,Sí,Sí,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,No,Sí,Sí,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,4,Agentes Red,8,EGAS,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,4,Agentes Red,9,ECO,10,27
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,8,EGAS,21,Baja,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,9,ECO,15,Cola ECO/SOL,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,9,ECO,21,Baja,9,26
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,15,Cola ECO/SOL,18,Cont útil nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,No,18,Cont útil nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,1,Contact center,7,Siebel,4,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,4,Agentes Red,1,Contact center,4,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,4,Agentes Red,8,EGAS,2,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,4,Agentes Red,9,ECO,23,57
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,7,Siebel,11,Cont no útil nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,7,Siebel,13,Cont útil nivel 1,3,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,8,EGAS,14,Cola EGAS,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,9,ECO,21,Baja,22,53
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,9,ECO,23,Traspaso,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,11,Cont no útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,13,Cont útil nivel 1,21,Baja,3,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,No,16,Cont no útil nivel 2,21,Baja,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,Sí,1,Contact center,7,Siebel,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,Sí,4,Agentes Red,1,Contact center,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,Sí,4,Agentes Red,8,EGAS,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,Sí,7,Siebel,12,No procede nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,Sí,8,EGAS,21,Baja,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,Sí,12,No procede nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,Sí,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,No,4,Agentes Red,9,ECO,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,No,9,ECO,21,Baja,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,4,Agentes Red,9,ECO,3,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,9,ECO,15,Cola ECO/SOL,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,9,ECO,21,Baja,2,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,15,Cola ECO/SOL,16,Cont no útil nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,Sí,No,16,Cont no útil nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,No,4,Agentes Red,8,EGAS,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,No,8,EGAS,21,Baja,2,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,4,9
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,2,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,2,5
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,No,16,Cont no útil nivel 2,21,Baja,0,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,No,16,Cont no útil nivel 2,23,Traspaso,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,Sí,4,Agentes Red,8,EGAS,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,1,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,1,Contact center,7,Siebel,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,4,Agentes Red,1,Contact center,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,4,Agentes Red,9,ECO,2,7
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,9,ECO,21,Baja,2,7
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,No,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,Sí,4,Agentes Red,8,EGAS,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,Sí,8,EGAS,21,Baja,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,1,Contact center,7,Siebel,4,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,4,Agentes Red,1,Contact center,4,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,4,Agentes Red,8,EGAS,10,14
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,4,Agentes Red,9,ECO,20,38
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,7,Siebel,11,Cont no útil nivel 1,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,7,Siebel,13,Cont útil nivel 1,3,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,8,EGAS,14,Cola EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,8,EGAS,21,Baja,8,10
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,8,EGAS,23,Traspaso,1,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,9,ECO,15,Cola ECO/SOL,2,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,9,ECO,21,Baja,17,32
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,9,ECO,23,Traspaso,1,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,11,Cont no útil nivel 1,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,13,Cont útil nivel 1,21,Baja,3,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,15,Cola ECO/SOL,16,Cont no útil nivel 2,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,15,Cola ECO/SOL,17,No procede nivel 2,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,16,Cont no útil nivel 2,21,Baja,2,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,No,17,No procede nivel 2,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,No,4,Agentes Red,9,ECO,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,No,9,ECO,21,Baja,2,4
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,Sí,No,4,Agentes Red,8,EGAS,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,Sí,No,4,Agentes Red,9,ECO,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,Sí,No,8,EGAS,21,Baja,1,1
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,Sí,No,9,ECO,21,Baja,1,2
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,No,4,Agentes Red,8,EGAS,4,22
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,No,8,EGAS,21,Baja,3,8
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,No,8,EGAS,23,Traspaso,1,14
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,Sí,No,4,Agentes Red,8,EGAS,10,21
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,Sí,No,8,EGAS,21,Baja,9,18
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,1,3
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,Sí,Sí,4,Agentes Red,8,EGAS,4,10
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,3,6
30/11/2020,Agentes Red,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,Sí,Sí,8,EGAS,23,Traspaso,1,4
